"FileName","Extension","Size_KB","LastModified","FullPath","FolderFamily"
"inspect.py",".py","3.51","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\commands\inspect.py","commands"
"install.py",".py","30.28","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\commands\install.py","commands"
"list.py",".py","13.58","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\commands\list.py","commands"
"lock.py",".py","6.28","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\commands\lock.py","commands"
"search.py",".py","6.05","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\commands\search.py","commands"
"show.py",".py","8.28","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\commands\show.py","commands"
"uninstall.py",".py","4.19","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\commands\uninstall.py","commands"
"wheel.py",".py","6.14","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\commands\wheel.py","commands"
"__init__.py",".py","1.25","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\distributions\__init__.py","distributions"
"base.py",".py","2.19","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\distributions\base.py","distributions"
"installed.py",".py","1.33","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\distributions\installed.py","distributions"
"sdist.py",".py","6.88","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\distributions\sdist.py","distributions"
"wheel.py",".py","1.74","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\distributions\wheel.py","distributions"
"__init__.py",".py","0.44","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\index\__init__.py","index"
"collector.py",".py","16.18","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\index\collector.py","index"
"package_finder.py",".py","41.22","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\index\package_finder.py","index"
"sources.py",".py","8.84","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\index\sources.py","index"
"__init__.py",".py","14.24","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\locations\__init__.py","locations"
"_distutils.py",".py","6.25","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\locations\_distutils.py","locations"
"_sysconfig.py",".py","8.01","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\locations\_sysconfig.py","locations"
"base.py",".py","2.89","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\locations\base.py","locations"
"__init__.py",".py","6.1","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\metadata\__init__.py","metadata"
"_json.py",".py","3.05","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\metadata\_json.py","metadata"
"base.py",".py","25.22","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\metadata\base.py","metadata"
"pkg_resources.py",".py","10.72","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\metadata\pkg_resources.py","metadata"
"__init__.py",".py","0.55","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\metadata\importlib\__init__.py","importlib"
"_compat.py",".py","3.16","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_compat.py","importlib"
"_dists.py",".py","8.64","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py","importlib"
"_envs.py",".py","5.62","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py","importlib"
"__init__.py",".py","0.47","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\__init__.py","models"
"candidate.py",".py","1.15","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\candidate.py","models"
"direct_url.py",".py","6.82","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\direct_url.py","models"
"format_control.py",".py","2.84","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\format_control.py","models"
"index.py",".py","1.41","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\index.py","models"
"installation_report.py",".py","3.21","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\installation_report.py","models"
"link.py",".py","21.87","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\link.py","models"
"release_control.py",".py","3.75","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\release_control.py","models"
"scheme.py",".py","0.96","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\scheme.py","models"
"search_scope.py",".py","4.82","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\search_scope.py","models"
"selection_prefs.py",".py","2.6","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\selection_prefs.py","models"
"target_python.py",".py","4.57","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\target_python.py","models"
"wheel.py",".py","3.25","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\models\wheel.py","models"
"__init__.py",".py","0.46","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\network\__init__.py","network"
"auth.py",".py","20.72","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\network\auth.py","network"
"cache.py",".py","5.15","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\network\cache.py","network"
"download.py",".py","12.78","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\network\download.py","network"
"lazy_wheel.py",".py","7.88","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\network\lazy_wheel.py","network"
"session.py",".py","19.5","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\network\session.py","network"
"utils.py",".py","4.4","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\network\utils.py","network"
"xmlrpc.py",".py","2.19","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\network\xmlrpc.py","network"
"__init__.py",".py","0.41","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\__init__.py","operations"
"check.py",".py","6.16","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\check.py","operations"
"freeze.py",".py","10.03","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\freeze.py","operations"
"prepare.py",".py","28.56","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\prepare.py","operations"
"__init__.py",".py","0","4/11/2026 12:45:25 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\build\__init__.py","build"
"build_tracker.py",".py","4.66","4/11/2026 12:45:25 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\build\build_tracker.py","build"
"metadata_editable.py",".py","1.47","4/11/2026 12:45:25 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\build\metadata_editable.py","build"
"metadata.py",".py","1.39","4/11/2026 12:45:25 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\build\metadata.py","build"
"wheel_editable.py",".py","1.44","4/11/2026 12:45:25 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\build\wheel_editable.py","build"
"wheel.py",".py","1.11","4/11/2026 12:45:25 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\build\wheel.py","build"
"__init__.py",".py","0.47","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\install\__init__.py","install"
"wheel.py",".py","27.68","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\operations\install\wheel.py","install"
"__init__.py",".py","3.38","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\req\__init__.py","req"
"constructors.py",".py","18.67","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\req\constructors.py","req"
"pep723.py",".py","1.6","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\req\pep723.py","req"
"req_dependency_group.py",".py","3","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\req\req_dependency_group.py","req"
"req_file.py",".py","20.61","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\req\req_file.py","req"
"req_install.py",".py","30.95","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\req\req_install.py","req"
"req_set.py",".py","3.16","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\req\req_set.py","req"
"req_uninstall.py",".py","23.95","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\req\req_uninstall.py","req"
"__init__.py",".py","0.41","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\__init__.py","resolution"
"base.py",".py","0.96","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\base.py","resolution"
"__init__.py",".py","0.42","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\legacy\__init__.py","legacy"
"resolver.py",".py","23.92","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\legacy\resolver.py","legacy"
"__init__.py",".py","0.42","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__init__.py","resolvelib"
"base.py",".py","5.34","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\base.py","resolvelib"
"candidates.py",".py","20.4","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\candidates.py","resolvelib"
"factory.py",".py","33.65","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\factory.py","resolvelib"
"found_candidates.py",".py","6.32","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py","resolvelib"
"provider.py",".py","11.6","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\provider.py","resolvelib"
"reporter.py",".py","4.24","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\reporter.py","resolvelib"
"requirements.py",".py","8.48","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\requirements.py","resolvelib"
"resolver.py",".py","13.54","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\resolver.py","resolvelib"
"__init__.py",".py","0.41","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\__init__.py","utils"
"_jaraco_text.py",".py","3.69","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\_jaraco_text.py","utils"
"_log.py",".py","1.39","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\_log.py","utils"
"appdirs.py",".py","2.05","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\appdirs.py","utils"
"compat.py",".py","2.86","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\compat.py","utils"
"compatibility_tags.py",".py","6.91","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\compatibility_tags.py","utils"
"datetime.py",".py","1.26","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\datetime.py","utils"
"deprecation.py",".py","4.03","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\deprecation.py","utils"
"direct_url_helpers.py",".py","3.56","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\direct_url_helpers.py","utils"
"egg_link.py",".py","2.81","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\egg_link.py","utils"
"entrypoints.py",".py","3.67","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\entrypoints.py","utils"
"filesystem.py",".py","7.15","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\filesystem.py","utils"
"filetypes.py",".py","1.09","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\filetypes.py","utils"
"glibc.py",".py","4.04","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\glibc.py","utils"
"hashes.py",".py","5.29","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\hashes.py","utils"
"logging.py",".py","13.51","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\logging.py","utils"
"misc.py",".py","23.56","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\misc.py","utils"
"packaging.py",".py","1.98","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\packaging.py","utils"
"pylock.py",".py","4.13","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\pylock.py","utils"
"retry.py",".py","1.83","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\retry.py","utils"
"subprocess.py",".py","9.19","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\subprocess.py","utils"
"temp_dir.py",".py","9.5","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\temp_dir.py","utils"
"unpacking.py",".py","13.08","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\unpacking.py","utils"
"urls.py",".py","1.96","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\urls.py","utils"
"virtualenv.py",".py","3.79","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\virtualenv.py","utils"
"wheel.py",".py","4.76","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\utils\wheel.py","utils"
"__init__.py",".py","0.99","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\vcs\__init__.py","vcs"
"bazaar.py",".py","4.05","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\vcs\bazaar.py","vcs"
"git.py",".py","19.09","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\vcs\git.py","vcs"
"mercurial.py",".py","5.85","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\vcs\mercurial.py","vcs"
"subversion.py",".py","11.92","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\vcs\subversion.py","vcs"
"versioncontrol.py",".py","22.49","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_internal\vcs\versioncontrol.py","vcs"
"__init__.py",".py","5.19","4/11/2026 1:14:37 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\__init__.py","_vendor"
"README.rst",".rst","9.17","4/11/2026 12:45:26 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\README.rst","_vendor"
"vendor.txt",".txt","0.33","4/11/2026 12:45:26 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\vendor.txt","_vendor"
"__init__.py",".py","1.21","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__init__.py","cachecontrol"
"_cmd.py",".py","2.1","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\_cmd.py","cachecontrol"
"adapter.py",".py","6.84","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\adapter.py","cachecontrol"
"cache.py",".py","2.31","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\cache.py","cachecontrol"
"controller.py",".py","19.07","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\controller.py","cachecontrol"
"filewrapper.py",".py","4.67","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py","cachecontrol"
"heuristics.py",".py","5.18","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\heuristics.py","cachecontrol"
"LICENSE.txt",".txt","0.54","4/11/2026 12:45:26 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\LICENSE.txt","cachecontrol"
"py.typed",".typed","0","4/11/2026 12:45:26 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\py.typed","cachecontrol"
"serialize.py",".py","5.46","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\serialize.py","cachecontrol"
"wrapper.py",".py","1.79","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\wrapper.py","cachecontrol"
"__init__.py",".py","0.71","4/11/2026 1:14:35 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__init__.py","caches"
